Epoch , MSE error
422 , 0.0474853174439
423 , 0.0471873611964
424 , 0.0468913664855
425 , 0.0465973803855
426 , 0.0463054488279
427 , 0.0460156164444
428 , 0.0457279264183
429 , 0.0454424203442
430 , 0.045159138099
431 , 0.044878117722
432 , 0.0445993953066
433 , 0.044323004904
434 , 0.0440489784378
435 , 0.0437773456318
436 , 0.0435081339488
437 , 0.0432413685426
438 , 0.0429770722217
439 , 0.0427152654244
440 , 0.0424559662065
441 , 0.042199190239
442 , 0.0419449508174
443 , 0.0416932588803
444 , 0.0414441230388
445 , 0.0411975496132
446 , 0.0409535426791
447 , 0.0407121041205
448 , 0.04047323369
449 , 0.0402369290742
450 , 0.0400031859656
451 , 0.0397719981376
452 , 0.0395433575249
453 , 0.0393172543053
454 , 0.0390936769854
455 , 0.0388726124873
456 , 0.0386540462363
457 , 0.03843796225
458 , 0.0382243432268
459 , 0.038013170634
460 , 0.0378044247956
461 , 0.0375980849782
462 , 0.0373941294756
463 , 0.0371925356915
464 , 0.0369932802198
465 , 0.0367963389229
466 , 0.0366016870064
467 , 0.0364092990922
468 , 0.0362191492881
469 , 0.036031211254
470 , 0.035845458266
471 , 0.0356618632761
472 , 0.03548039897
473 , 0.0353010378213
474 , 0.035123752142
475 , 0.0349485141307
476 , 0.0347752959177
477 , 0.0346040696066
478 , 0.0344348073138
479 , 0.0342674812046
480 , 0.0341020635267
481 , 0.0339385266416
482 , 0.0337768430528
483 , 0.0336169854323
484 , 0.0334589266442
485 , 0.0333026397669
486 , 0.0331480981121
487 , 0.0329952752434
488 , 0.0328441449916
489 , 0.0326946814692
490 , 0.0325468590832
491 , 0.0324006525457
492 , 0.0322560368837
493 , 0.032112987448
494 , 0.0319714799192
495 , 0.0318314903148
496 , 0.0316929949934
497 , 0.0315559706585
498 , 0.0314203943621
499 , 0.0312862435063
500 , 0.0311534958447
501 , 0.0310221294835
502 , 0.0308921228809
503 , 0.0307634548472
504 , 0.0306361045429
505 , 0.0305100514778
506 , 0.0303852755086
507 , 0.0302617568364
508 , 0.0301394760044
509 , 0.030018413894
510 , 0.0298985517219
511 , 0.0297798710366
512 , 0.029662353714
513 , 0.0295459819538
514 , 0.0294307382749
515 , 0.0293166055114
516 , 0.0292035668079
517 , 0.0290916056146
518 , 0.0289807056832
519 , 0.0288708510619
520 , 0.0287620260903
521 , 0.0286542153952
522 , 0.0285474038849
523 , 0.0284415767451
524 , 0.0283367194337
525 , 0.0282328176759
526 , 0.0281298574592
527 , 0.0280278250291
528 , 0.0279267068837
529 , 0.0278264897692
530 , 0.0277271606753
531 , 0.0276287068303
532 , 0.0275311156968
533 , 0.0274343749666
534 , 0.0273384725566
535 , 0.0272433966045
536 , 0.027149135464
537 , 0.0270556777005
538 , 0.0269630120874
539 , 0.0268711276012
540 , 0.026780013418
541 , 0.026689658909
542 , 0.0266000536368
543 , 0.0265111873514
544 , 0.0264230499865
545 , 0.0263356316556
546 , 0.0262489226482
547 , 0.0261629134267
548 , 0.0260775946222
549 , 0.0259929570316
550 , 0.0259089916139
551 , 0.025825689487
552 , 0.0257430419241
553 , 0.0256610403511
554 , 0.0255796763431
555 , 0.0254989416214
556 , 0.0254188280504
557 , 0.0253393276349
558 , 0.0252604325173
559 , 0.0251821349742
560 , 0.0251044274145
561 , 0.025027302376
562 , 0.0249507525233
563 , 0.024874770645
564 , 0.0247993496509
565 , 0.0247244825703
566 , 0.0246501625489
567 , 0.0245763828467
568 , 0.0245031368357
569 , 0.0244304179978
570 , 0.0243582199224
571 , 0.0242865363043
572 , 0.0242153609417
573 , 0.024144687734
574 , 0.0240745106801
575 , 0.024004823876
576 , 0.0239356215131
577 , 0.0238668978766
578 , 0.023798647343
579 , 0.0237308643791
580 , 0.0236635435396
581 , 0.0235966794658
582 , 0.0235302668838
583 , 0.0234643006027
584 , 0.0233987755132
585 , 0.023333686586
586 , 0.0232690288703
587 , 0.0232047974922
588 , 0.0231409876531
589 , 0.0230775946288
590 , 0.0230146137675
591 , 0.0229520404887
592 , 0.0228898702819
593 , 0.0228280987053
594 , 0.0227667213842
595 , 0.0227057340104
596 , 0.0226451323401
597 , 0.0225849121934
598 , 0.022525069453
599 , 0.0224656000627
600 , 0.0224065000266
601 , 0.022347765408
602 , 0.0222893923281
603 , 0.0222313769651
604 , 0.0221737155532
605 , 0.0221164043815
606 , 0.022059439793
607 , 0.0220028181839
608 , 0.021946536002
609 , 0.0218905897466
610 , 0.021834975967
611 , 0.0217796912619
612 , 0.0217247322782
613 , 0.0216700957106
614 , 0.0216157783005
615 , 0.0215617768351
616 , 0.0215080881469
617 , 0.0214547091125
618 , 0.0214016366522
619 , 0.0213488677292
620 , 0.0212963993486
621 , 0.0212442285569
622 , 0.0211923524412
623 , 0.0211407681286
624 , 0.0210894727854
625 , 0.0210384636166
626 , 0.020987737865
627 , 0.0209372928108
628 , 0.0208871257707
629 , 0.0208372340977
630 , 0.0207876151802
631 , 0.0207382664412
632 , 0.0206891853383
633 , 0.0206403693626
634 , 0.0205918160385
635 , 0.0205435229229
636 , 0.0204954876047
637 , 0.0204477077046
638 , 0.0204001808741
639 , 0.0203529047952
640 , 0.0203058771802
641 , 0.0202590957706
642 , 0.0202125583372
643 , 0.0201662626793
644 , 0.0201202066243
645 , 0.0200743880274
646 , 0.020028804771
647 , 0.0199834547641
648 , 0.0199383359424
649 , 0.0198934462675
650 , 0.0198487837263
651 , 0.0198043463312
652 , 0.0197601321191
653 , 0.0197161391515
654 , 0.0196723655136
655 , 0.0196288093144
656 , 0.0195854686862
657 , 0.0195423417841
658 , 0.0194994267857
659 , 0.0194567218909
660 , 0.0194142253215
661 , 0.0193719353205
662 , 0.0193298501525
663 , 0.0192879681027
664 , 0.0192462874769
665 , 0.0192048066012
666 , 0.0191635238216
667 , 0.0191224375037
668 , 0.0190815460325
669 , 0.0190408478121
670 , 0.0190003412651
671 , 0.018960024833
672 , 0.0189198969751
673 , 0.018879956169
674 , 0.0188402009097
675 , 0.0188006297097
676 , 0.0187612410989
677 , 0.0187220336237
678 , 0.0186830058474
679 , 0.0186441563498
680 , 0.0186054837267
681 , 0.01856698659
682 , 0.0185286635673
683 , 0.0184905133014
684 , 0.0184525344509
685 , 0.018414725689
686 , 0.018377085704
687 , 0.0183396131987
688 , 0.0183023068904
689 , 0.0182651655104
690 , 0.0182281878045
691 , 0.0181913725317
692 , 0.0181547184651
693 , 0.018118224391
694 , 0.018081889109
695 , 0.0180457114318
696 , 0.0180096901849
697 , 0.0179738242065
698 , 0.0179381123475
699 , 0.0179025534709
700 , 0.0178671464519
701 , 0.0178318901781
702 , 0.0177967835484
703 , 0.0177618254737
704 , 0.0177270148765
705 , 0.0176923506904
706 , 0.0176578318605
707 , 0.0176234573427
708 , 0.017589226104
709 , 0.0175551371222
710 , 0.0175211893856
711 , 0.017487381893
712 , 0.0174537136536
713 , 0.0174201836868
714 , 0.017386791022
715 , 0.0173535346988
716 , 0.0173204137662
717 , 0.0172874272831
718 , 0.0172545743181
719 , 0.017221853949
720 , 0.0171892652629
721 , 0.0171568073562
722 , 0.0171244793343
723 , 0.0170922803116
724 , 0.0170602094113
725 , 0.0170282657653
726 , 0.0169964485141
727 , 0.0169647568067
728 , 0.0169331898006
729 , 0.0169017466613
730 , 0.0168704265629
731 , 0.016839228687
732 , 0.0168081522238
733 , 0.0167771963709
734 , 0.0167463603338
735 , 0.0167156433257
736 , 0.0166850445674
737 , 0.0166545632872
738 , 0.0166241987207
739 , 0.0165939501108
740 , 0.0165638167076
741 , 0.0165337977685
742 , 0.0165038925575
743 , 0.0164741003461
744 , 0.0164444204122
745 , 0.0164148520407
746 , 0.0163853945232
747 , 0.0163560471576
748 , 0.0163268092488
749 , 0.0162976801079
750 , 0.0162686590522
751 , 0.0162397454056
752 , 0.0162109384981
753 , 0.0161822376659
754 , 0.016153642251
755 , 0.0161251516017
756 , 0.0160967650721
757 , 0.0160684820223
758 , 0.0160403018179
759 , 0.0160122238305
760 , 0.0159842474371
761 , 0.0159563720206
762 , 0.015928596969
763 , 0.0159009216761
764 , 0.015873345541
765 , 0.015845867968
766 , 0.0158184883668
767 , 0.0157912061523
768 , 0.0157640207445
769 , 0.0157369315684
770 , 0.0157099380542
771 , 0.0156830396369
772 , 0.0156562357566
773 , 0.015629525858
774 , 0.0156029093909
775 , 0.0155763858096
776 , 0.0155499545731
777 , 0.0155236151453
778 , 0.0154973669944
779 , 0.0154712095932
780 , 0.015445142419
781 , 0.0154191649536
782 , 0.0153932766832
783 , 0.0153674770982
784 , 0.0153417656933
785 , 0.0153161419675
786 , 0.0152906054241
787 , 0.0152651555702
788 , 0.0152397919175
789 , 0.0152145139812
790 , 0.015189321281
791 , 0.0151642133403
792 , 0.0151391896864
793 , 0.0151142498506
794 , 0.015089393368
795 , 0.0150646197775
796 , 0.0150399286218
797 , 0.0150153194471
798 , 0.0149907918036
799 , 0.0149663452449
800 , 0.0149419793282
801 , 0.0149176936145
802 , 0.0148934876679
803 , 0.0148693610565
804 , 0.0148453133514
805 , 0.0148213441273
806 , 0.0147974529622
807 , 0.0147736394377
808 , 0.0147499031383
809 , 0.0147262436521
810 , 0.0147026605702
811 , 0.014679153487
812 , 0.0146557220002
813 , 0.0146323657103
814 , 0.0146090842213
815 , 0.0145858771399
816 , 0.0145627440761
817 , 0.0145396846429
818 , 0.0145166984561
819 , 0.0144937851345
820 , 0.0144709442999
821 , 0.014448175577
822 , 0.0144254785932
823 , 0.0144028529789
824 , 0.0143802983672
825 , 0.014357814394
826 , 0.0143354006979
827 , 0.0143130569203
828 , 0.0142907827053
829 , 0.0142685776995
830 , 0.0142464415522
831 , 0.0142243739156
832 , 0.0142023744439
833 , 0.0141804427944
834 , 0.0141585786267
835 , 0.0141367816029
836 , 0.0141150513876
837 , 0.0140933876479
838 , 0.0140717900533
839 , 0.0140502582756
840 , 0.0140287919893
841 , 0.0140073908709
842 , 0.0139860545994
843 , 0.0139647828563
844 , 0.013943575325
845 , 0.0139224316915
846 , 0.013901351644
847 , 0.0138803348727
848 , 0.0138593810704
849 , 0.0138384899317
850 , 0.0138176611536
851 , 0.0137968944351
852 , 0.0137761894776
853 , 0.0137555459842
854 , 0.0137349636604
855 , 0.0137144422137
856 , 0.0136939813536
857 , 0.0136735807916
858 , 0.0136532402413
859 , 0.0136329594182
860 , 0.0136127380398
861 , 0.0135925758256
862 , 0.0135724724969
863 , 0.0135524277772
864 , 0.0135324413917
865 , 0.0135125130673
866 , 0.0134926425331
867 , 0.01347282952
868 , 0.0134530737605
869 , 0.0134333749891
870 , 0.0134137329421
871 , 0.0133941473575
872 , 0.0133746179751
873 , 0.0133551445364
874 , 0.0133357267848
875 , 0.0133163644652
876 , 0.0132970573244
877 , 0.0132778051108
878 , 0.0132586075744
879 , 0.0132394644669
880 , 0.0132203755417
881 , 0.0132013405538
882 , 0.0131823592598
883 , 0.013163431418
884 , 0.013144556788
885 , 0.0131257351313
886 , 0.0131069662108
887 , 0.013088249791
888 , 0.0130695856378
889 , 0.0130509735188
890 , 0.013032413203
891 , 0.0130139044609
892 , 0.0129954470644
893 , 0.0129770407871
894 , 0.0129586854038
895 , 0.0129403806908
896 , 0.012922126426
897 , 0.0129039223886
898 , 0.012885768359
899 , 0.0128676641193
900 , 0.0128496094529
901 , 0.0128316041444
902 , 0.0128136479801
903 , 0.0127957407472
904 , 0.0127778822345
905 , 0.0127600722322
906 , 0.0127423105316
907 , 0.0127245969254
908 , 0.0127069312076
909 , 0.0126893131734
910 , 0.0126717426195
911 , 0.0126542193435
912 , 0.0126367431445
913 , 0.0126193138228
914 , 0.0126019311798
915 , 0.0125845950183
916 , 0.0125673051422
917 , 0.0125500613566
918 , 0.0125328634678
919 , 0.0125157112833
920 , 0.0124986046116
921 , 0.0124815432627
922 , 0.0124645270475
923 , 0.012447555778
924 , 0.0124306292674
925 , 0.0124137473301
926 , 0.0123969097816
927 , 0.0123801164384
928 , 0.012363367118
929 , 0.0123466616394
930 , 0.0123299998222
931 , 0.0123133814873
932 , 0.0122968064567
933 , 0.0122802745534
934 , 0.0122637856013
935 , 0.0122473394255
936 , 0.0122309358521
937 , 0.0122145747082
938 , 0.012198255822
939 , 0.0121819790224
940 , 0.0121657441397
941 , 0.012149551005
942 , 0.0121333994502
943 , 0.0121172893084
944 , 0.0121012204137
945 , 0.012085192601
946 , 0.0120692057063
947 , 0.0120532595662
948 , 0.0120373540188
949 , 0.0120214889026
950 , 0.0120056640572
951 , 0.0119898793234
952 , 0.0119741345424
953 , 0.0119584295566
954 , 0.0119427642093
955 , 0.0119271383446
956 , 0.0119115518075
957 , 0.0118960044439
958 , 0.0118804961006
959 , 0.011865026625
960 , 0.0118495958657
961 , 0.011834203672
962 , 0.011818849894
963 , 0.0118035343827
964 , 0.0117882569898
965 , 0.011773017568
966 , 0.0117578159708
967 , 0.0117426520523
968 , 0.0117275256677
969 , 0.0117124366727
970 , 0.0116973849239
971 , 0.0116823702789
972 , 0.0116673925958
973 , 0.0116524517335
974 , 0.0116375475519
975 , 0.0116226799113
976 , 0.0116078486731
977 , 0.0115930536993
978 , 0.0115782948526
979 , 0.0115635719966
980 , 0.0115488849953
981 , 0.0115342337139
982 , 0.011519618018
983 , 0.0115050377739
984 , 0.0114904928489
985 , 0.0114759831107
986 , 0.0114615084279
987 , 0.0114470686696
988 , 0.0114326637059
989 , 0.0114182934073
990 , 0.0114039576452
991 , 0.0113896562914
992 , 0.0113753892187
993 , 0.0113611563003
994 , 0.0113469574103
995 , 0.0113327924233
996 , 0.0113186612146
997 , 0.0113045636601
998 , 0.0112904996365
999 , 0.0112764690209
1000 , 0.0112624716914
1001 , 0.0112485075262
1002 , 0.0112345764047
1003 , 0.0112206782066
1004 , 0.0112068128122
1005 , 0.0111929801026
1006 , 0.0111791799593
1007 , 0.0111654122647
1008 , 0.0111516769014
1009 , 0.0111379737529
1010 , 0.0111243027033
1011 , 0.0111106636372
1012 , 0.0110970564396
1013 , 0.0110834809965
1014 , 0.0110699371942
1015 , 0.0110564249195
1016 , 0.01104294406
1017 , 0.0110294945038
1018 , 0.0110160761395
1019 , 0.0110026888563
1020 , 0.0109893325439
1021 , 0.0109760070927
1022 , 0.0109627123934
1023 , 0.0109494483375
1024 , 0.0109362148169
1025 , 0.010923011724
1026 , 0.010909838952
1027 , 0.0108966963942
1028 , 0.0108835839448
1029 , 0.0108705014984
1030 , 0.0108574489501
1031 , 0.0108444261954
1032 , 0.0108314331305
1033 , 0.0108184696521
1034 , 0.0108055356574
1035 , 0.0107926310439
1036 , 0.0107797557098
1037 , 0.0107669095538
1038 , 0.010754092475
1039 , 0.0107413043731
1040 , 0.0107285451482
1041 , 0.0107158147008
1042 , 0.0107031129321
1043 , 0.0106904397436
1044 , 0.0106777950374
1045 , 0.010665178716
1046 , 0.0106525906823
1047 , 0.0106400308399
1048 , 0.0106274990925
1049 , 0.0106149953446
1050 , 0.010602519501
1051 , 0.010590071467
1052 , 0.0105776511483
1053 , 0.010565258451
1054 , 0.0105528932819
1055 , 0.0105405555479
1056 , 0.0105282451565
1057 , 0.0105159620158
1058 , 0.010503706034
1059 , 0.01049147712
1060 , 0.010479275183
1061 , 0.0104671001327
1062 , 0.0104549518791
1063 , 0.0104428303328
1064 , 0.0104307354046
1065 , 0.010418667006
1066 , 0.0104066250486
1067 , 0.0103946094446
1068 , 0.0103826201066
1069 , 0.0103706569476
1070 , 0.0103587198809
1071 , 0.0103468088203
1072 , 0.01033492368
1073 , 0.0103230643745
1074 , 0.0103112308189
1075 , 0.0102994229284
1076 , 0.0102876406188
1077 , 0.0102758838063
1078 , 0.0102641524073
1079 , 0.0102524463387
1080 , 0.0102407655178
1081 , 0.0102291098623
1082 , 0.0102174792901
1083 , 0.0102058737197
1084 , 0.0101942930699
1085 , 0.0101827372597
1086 , 0.0101712062086
1087 , 0.0101596998366
1088 , 0.0101482180638
1089 , 0.0101367608108
1090 , 0.0101253279985
1091 , 0.0101139195483
1092 , 0.0101025353818
1093 , 0.0100911754209
1094 , 0.010079839588
1095 , 0.0100685278059
1096 , 0.0100572399974
1097 , 0.0100459760861
1098 , 0.0100347359956
1099 , 0.01002351965
1100 , 0.0100123269736
1101 , 0.0100011578912
1102 , 0.0099900123279
1103 , 0.00997889020898
1104 , 0.00996779146021
1105 , 0.00995671600761
1106 , 0.00994566377755
1107 , 0.00993463469673
1108 , 0.00992362869215
1109 , 0.00991264569113
1110 , 0.00990168562133
1111 , 0.0098907484107
1112 , 0.00987983398752
1113 , 0.00986894228037
1114 , 0.00985807321815
1115 , 0.00984722673006
1116 , 0.00983640274561
1117 , 0.00982560119461
1118 , 0.00981482200719
1119 , 0.00980406511375
1120 , 0.00979333044503
1121 , 0.00978261793203
1122 , 0.00977192750606
1123 , 0.00976125909874
1124 , 0.00975061264196
1125 , 0.00973998806791
1126 , 0.00972938530907
1127 , 0.0097188042982
1128 , 0.00970824496837
1129 , 0.00969770725291
1130 , 0.00968719108544
1131 , 0.00967669639986
1132 , 0.00966622313035
1133 , 0.00965577121138
1134 , 0.00964534057768
1135 , 0.00963493116427
1136 , 0.00962454290643
1137 , 0.00961417573971
1138 , 0.00960382959996
1139 , 0.00959350442326
1140 , 0.00958320014598
1141 , 0.00957291670476
1142 , 0.00956265403649
1143 , 0.00955241207833
1144 , 0.0095421907677
1145 , 0.00953199004228
1146 , 0.00952180984002
1147 , 0.00951165009911
1148 , 0.00950151075802
1149 , 0.00949139175544
1150 , 0.00948129303034
1151 , 0.00947121452193
1152 , 0.00946115616969
1153 , 0.00945111791333
1154 , 0.0094410996928
1155 , 0.00943110144832
1156 , 0.00942112312034
1157 , 0.00941116464957
1158 , 0.00940122597693
1159 , 0.00939130704362
1160 , 0.00938140779106
1161 , 0.00937152816091
1162 , 0.00936166809506
1163 , 0.00935182753565
1164 , 0.00934200642505
1165 , 0.00933220470587
1166 , 0.00932242232093
1167 , 0.00931265921332
1168 , 0.00930291532631
1169 , 0.00929319060345
1170 , 0.00928348498848
1171 , 0.00927379842538
1172 , 0.00926413085836
1173 , 0.00925448223185
1174 , 0.00924485249049
1175 , 0.00923524157916
1176 , 0.00922564944296
1177 , 0.0092160760272
1178 , 0.00920652127741
1179 , 0.00919698513933
1180 , 0.00918746755893
1181 , 0.00917796848239
1182 , 0.00916848785611
1183 , 0.00915902562668
